timestamp,event_type,command_id,mode,tx_state,health,alarm,rssi_dbm,snr_db,raw_packet
2026-05-27 19:32:16,COMMAND_RECEIVED,20,MTI,Disabled,OK,0,-89.00,10.75,"T=CMD,CID=20,TS=1779935534.925429,MODE=MTI,TX=DIS,RSSI=-89.00,SNR=10.75"
2026-05-27 19:32:16,STATUS_SENT,20,MTI,Disabled,OK,0,,,"T=STAT,CID=20,MODE=MTI,TX=DIS,H=OK,A=0"
2026-05-27 19:32:21,COMMAND_RECEIVED,21,SARVideo,Disabled,OK,0,-88.00,11.00,"T=CMD,CID=21,TS=1779935539.274667,MODE=SARV,TX=DIS,RSSI=-88.00,SNR=11.00"
2026-05-27 19:32:21,STATUS_SENT,21,SARVideo,Disabled,OK,0,,,"T=STAT,CID=21,MODE=SARV,TX=DIS,H=OK,A=0"
2026-05-27 19:32:25,COMMAND_RECEIVED,22,Maritime Large,Disabled,OK,0,-88.00,10.75,"T=CMD,CID=22,TS=1779935543.5761979,MODE=MLV,TX=DIS,RSSI=-88.00,SNR=10.75"
2026-05-27 19:32:25,STATUS_SENT,22,Maritime Large,Disabled,OK,0,,,"T=STAT,CID=22,MODE=MLV,TX=DIS,H=OK,A=0"
2026-05-27 19:32:31,COMMAND_RECEIVED,23,Maritime Small,Disabled,OK,0,-88.00,10.50,"T=CMD,CID=23,TS=1779935549.2101612,MODE=MSV,TX=DIS,RSSI=-88.00,SNR=10.50"
2026-05-27 19:32:31,STATUS_SENT,23,Maritime Small,Disabled,OK,0,,,"T=STAT,CID=23,MODE=MSV,TX=DIS,H=OK,A=0"
2026-05-27 19:32:34,COMMAND_RECEIVED,24,Maritime Small,Enabled,OK,0,-88.00,10.50,"T=CMD,CID=24,TS=1779935552.574095,MODE=MSV,TX=EN,RSSI=-88.00,SNR=10.50"
2026-05-27 19:32:34,STATUS_SENT,24,Maritime Small,Enabled,OK,0,,,"T=STAT,CID=24,MODE=MSV,TX=EN,H=OK,A=0"
2026-05-27 19:32:38,COMMAND_RECEIVED,25,Maritime Small,Disabled,OK,0,-89.00,10.00,"T=CMD,CID=25,TS=1779935556.430498,MODE=MSV,TX=DIS,RSSI=-89.00,SNR=10.00"
2026-05-27 19:32:38,STATUS_SENT,25,Maritime Small,Disabled,OK,0,,,"T=STAT,CID=25,MODE=MSV,TX=DIS,H=OK,A=0"
2026-05-27 19:33:36,COMMAND_RECEIVED,26,MTI,Disabled,OK,0,-78.00,12.75,"T=CMD,CID=26,TS=1779935614.782651,MODE=MTI,TX=DIS,RSSI=-78.00,SNR=12.75"
2026-05-27 19:33:36,STATUS_SENT,26,MTI,Disabled,OK,0,,,"T=STAT,CID=26,MODE=MTI,TX=DIS,H=OK,A=0"
2026-05-27 19:33:40,COMMAND_RECEIVED,27,SARVideo,Disabled,OK,0,-78.00,12.50,"T=CMD,CID=27,TS=1779935618.5895038,MODE=SARV,TX=DIS,RSSI=-78.00,SNR=12.50"
2026-05-27 19:33:40,STATUS_SENT,27,SARVideo,Disabled,OK,0,,,"T=STAT,CID=27,MODE=SARV,TX=DIS,H=OK,A=0"
2026-05-27 19:33:44,COMMAND_RECEIVED,28,Maritime Large,Disabled,OK,0,-78.00,11.75,"T=CMD,CID=28,TS=1779935622.3427284,MODE=MLV,TX=DIS,RSSI=-78.00,SNR=11.75"
2026-05-27 19:33:44,STATUS_SENT,28,Maritime Large,Disabled,OK,0,,,"T=STAT,CID=28,MODE=MLV,TX=DIS,H=OK,A=0"
2026-05-27 19:33:47,COMMAND_RECEIVED,29,Maritime Small,Disabled,OK,0,-78.00,12.00,"T=CMD,CID=29,TS=1779935625.6468022,MODE=MSV,TX=DIS,RSSI=-78.00,SNR=12.00"
2026-05-27 19:33:47,STATUS_SENT,29,Maritime Small,Disabled,OK,0,,,"T=STAT,CID=29,MODE=MSV,TX=DIS,H=OK,A=0"
2026-05-27 19:33:51,COMMAND_RECEIVED,30,Maritime Small,Enabled,OK,0,-78.00,12.25,"T=CMD,CID=30,TS=1779935629.6205359,MODE=MSV,TX=EN,RSSI=-78.00,SNR=12.25"
2026-05-27 19:33:51,STATUS_SENT,30,Maritime Small,Enabled,OK,0,,,"T=STAT,CID=30,MODE=MSV,TX=EN,H=OK,A=0"
2026-05-27 19:33:55,COMMAND_RECEIVED,31,Maritime Small,Disabled,OK,0,-79.00,12.00,"T=CMD,CID=31,TS=1779935633.6186883,MODE=MSV,TX=DIS,RSSI=-79.00,SNR=12.00"
2026-05-27 19:33:55,STATUS_SENT,31,Maritime Small,Disabled,OK,0,,,"T=STAT,CID=31,MODE=MSV,TX=DIS,H=OK,A=0"
